Time,Country,inflation,call_rate,output_gap,credit_pnf,credit_hh,gov_debt,fx,vix,loan_rate,deposit_rate,nim,boj_assets,10y_bond_yield,real_rate,M3,qe_proxy,default_proxy,capital_stress,hh_debt_proxy
2017-12-01,JP,4.786313800192943,0.006906852027091,0.0014447098096521,-0.1119093738510059,-0.0373155365819997,-0.4107195008008375,0.0010763667684461,-1.6377653292340089,-0.0389869403167512,0.0020514617023579,-0.0410384020191091,-0.000850973250106,0.0040986558046299,-4.779406948165851,0.0007863856634671,-0.000850973250106,0.1119093738510059,-1.4848175533638939,-0.3265480172963747
2018-01-01,JP,4.186935983331352,0.0029567630325302,-0.0009832243262,-0.7119093738510003,0.1626844634180031,3.4357302513361674,-0.0184937680482839,-0.6059756452100622,-0.0468244486118916,0.0025944919955992,-0.049418940607490795,0.0100895820494582,0.0291659462274017,-4.183979220298823,0.0019239292829951,0.0100895820494582,0.7119093738510003,0.15535266924842883,0.0755881992090296
2018-02-01,JP,0.9793169040005268,-0.0010265999656567,-0.001711214300915,-0.1138516220484291,-0.0366034644135311,-0.4097489913058325,-0.026513952557007,10.12012146562646,-0.1068874399095698,0.0057413556275577,-0.1126287955371275,0.0122196163147876,-0.0405985372928971,-0.9803435039661835,0.0013578193245038,0.0122196163147876,0.1138516220484291,10.346601883212015,0.0791485600513725
2018-03-01,JP,-3.9306290355835216,-0.0190432369674697,-0.0023179544171867,-0.1138516220484291,-0.0366034644135311,-0.4097489913058325,-0.0179729046496319,-2.985083772099184,0.0171490691999331,0.0008101738358064,0.0163388953641267,-0.0092205312326356,-0.0058340537725982,3.911585798616052,0.0017235482551996,-0.0092205312326356,0.1138516220484291,-2.8875710454148815,0.0827089208937154
2018-04-01,JP,-2.685964235663718,-0.0002096069856003,0.0035457268455303,0.4861483779515652,-0.1366034644135325,-0.4097489913058325,0.0150623100972877,-0.8248525696314104,0.0212764842126222,0.0047944919955992,0.016481992217022998,0.0127250228968911,-0.0008340537725982,2.6857546286781178,0.0018517395019372,0.0127250228968911,0.0,-1.3274829397999985,-0.1137307182639444
2018-05-01,JP,2.00375016507266,0.0027820745134931,0.0032097138403326,-0.1119093738510059,-0.0369595004977654,-0.4097489913058325,0.018698979199498,-4.3270029190692885,-0.0784994652021725,-0.0009433110175729,-0.0775561541845996,0.0106941120558605,-0.0258004085612124,-2.000968090559167,0.0008527403505667,0.0106941120558605,0.1119093738510059,-4.137537391033683,-0.11088242959007011
2018-06-01,JP,0.9573853116588538,-0.0092012884846937,0.0030224107300025,-0.1119093738510059,-0.0369595004977654,-0.4097489913058325,0.0034184022512224,-1.2619143770952288,0.1394711877749872,0.0045288101553919,0.13494237761959532,-0.0070268025756288,-0.0059349894067558,-0.9665866001435475,0.0034821049438846,-0.0070268025756288,0.1119093738510059,-1.284947380863818,-0.1080341409161958
2018-07-01,JP,1.2789158225864128,0.0017155265062409,-0.0019551628598044,1.1880906261490054,0.2630404995022317,-0.4097489913058325,0.0131527163160196,-1.4139934178338969,-0.0474715505966647,0.0041392647155301,-0.051610815312194795,0.0171586656280542,0.0240650105932441,-1.2772002960801718,0.0017650002556308,0.0171586656280542,0.0,-2.5504732286707075,0.09481414775768138
2018-08-01,JP,4.850907097391399,0.0117238450071474,-0.0018284768011938,-0.1077011694232794,-0.0358913922450554,-0.4097489913058325,-0.0047142446897714,-1.5650410234303287,-0.0045989656093538,0.0044469313929647,-0.0090458970023185,0.0084311499205593,0.0442668818615593,-4.8391832523842515,0.0016865386319437,0.0084311499205593,0.1077011694232794,-1.4482939570047308,0.09837450860003137
2018-09-01,JP,-0.0644993058184439,0.0018153485171192,-0.0015371784984203,-0.1077011694232794,-0.0358913922450554,-0.4097489913058325,0.0098694669483023,-0.6923685805912658,-0.0693090588918051,0.002056688982427,-0.0713657478742321,-0.0096203743661291,0.009603333975418,0.0663146543355631,0.0021263776743296,-0.0096203743661291,0.1077011694232794,-0.5133016632937544,0.10193486944238138
